"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
71,"1","N2","Other/Unknown",0.3785,0.6215,"HIGH"
72,"1","N2","Other/Unknown",0.3856,0.6144,"HIGH"
73,"1","N2","Other/Unknown",0.3882,0.6118,"HIGH"
74,"1","N2","Other/Unknown",0.3758,0.6242,"HIGH"
75,"1","N2","Other/Unknown",0.378,0.622,"HIGH"
76,"1","N2","Other/Unknown",0.3803,0.6197,"HIGH"
77,"1","N2","Other/Unknown",0.3655,0.6345,"HIGH"
78,"1","N2","Other/Unknown",0.3722,0.6278,"HIGH"
79,"1","N2","Other/Unknown",0.3788,0.6212,"HIGH"
80,"1","N2","Other/Unknown",0.3867,0.6133,"HIGH"
81,"1","N2","Other/Unknown",0.4,0.6,"HIGH"
82,"1","N2","Other/Unknown",0.397,0.603,"HIGH"
83,"1","N2","Other/Unknown",0.3986,0.6014,"HIGH"
84,"1","N2","Other/Unknown",0.4015,0.5985,"HIGH"
85,"1","N2","Other/Unknown",0.3994,0.6006,"HIGH"
86,"1","N2","Other/Unknown",0.4055,0.5945,"HIGH"
87,"1","N2","Other/Unknown",0.4492,0.5508,"HIGH"
88,"1","N2","Other/Unknown",0.4173,0.5827,"HIGH"
89,"1","N2","Other/Unknown",0.446,0.554,"HIGH"
90,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
91,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
92,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
93,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
94,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
95,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
96,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
97,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
98,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
99,"1","N2","Other/Unknown",0.3946,0.6054,"HIGH"
0,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
1,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
2,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
3,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
4,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
5,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
6,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
7,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
8,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
9,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
10,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
11,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
12,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
13,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
14,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
15,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
16,"2","N2","Other/Unknown",0.458,0.542,"HIGH"
17,"2","N2","Other/Unknown",0.46,0.54,"HIGH"
18,"2","N2","Other/Unknown",0.46,0.54,"HIGH"
19,"2","N2","Other/Unknown",0.46,0.54,"HIGH"
20,"2","N2","Other/Unknown",0.4587,0.5413,"HIGH"
21,"2","N2","Other/Unknown",0.4615,0.5385,"HIGH"
22,"2","N2","Other/Unknown",0.4703,0.5297,"HIGH"
23,"2","N2","Other/Unknown",0.4749,0.5251,"HIGH"
24,"2","N2","Other/Unknown",0.4817,0.5183,"HIGH"
25,"2","N2","Other/Unknown",0.4869,0.5131,"HIGH"
26,"2","N2","Other/Unknown",0.4199,0.5801,"HIGH"
27,"2","N2","Other/Unknown",0.4176,0.5824,"HIGH"
28,"2","N2","Other/Unknown",0.4185,0.5815,"HIGH"
29,"2","N2","Other/Unknown",0.4136,0.5864,"HIGH"
30,"2","N2","Other/Unknown",0.4089,0.5911,"HIGH"
31,"2","N2","Other/Unknown",0.4046,0.5954,"HIGH"
32,"2","N2","Other/Unknown",0.4316,0.5684,"HIGH"
33,"2","N2","Other/Unknown",0.4524,0.5476,"HIGH"
34,"2","N2","Other/Unknown",0.4658,0.5342,"HIGH"
35,"2","N2","Other/Unknown",0.484,0.516,"HIGH"
36,"2","N2","Other/Unknown",0.4717,0.5283,"HIGH"
37,"2","N2","Other/Unknown",0.4389,0.5611,"HIGH"
38,"2","N2","Other/Unknown",0.4183,0.5817,"HIGH"
39,"2","N2","Other/Unknown",0.4035,0.5965,"HIGH"
40,"2","N2","Other/Unknown",0.3742,0.6258,"HIGH"
41,"2","N2","Other/Unknown",0.3808,0.6192,"HIGH"
42,"2","N2","Other/Unknown",0.379,0.621,"HIGH"
43,"2","N2","Other/Unknown",0.3783,0.6217,"HIGH"
44,"2","N2","Other/Unknown",0.3778,0.6222,"HIGH"
45,"2","N2","Other/Unknown",0.3813,0.6187,"HIGH"
46,"2","N2","Other/Unknown",0.3843,0.6157,"HIGH"
47,"2","N2","Other/Unknown",0.3869,0.6131,"HIGH"
48,"2","N2","Other/Unknown",0.409,0.591,"HIGH"
49,"2","N2","Other/Unknown",0.4155,0.5845,"HIGH"
50,"2","N2","Other/Unknown",0.4123,0.5877,"HIGH"
51,"2","N2","Other/Unknown",0.4168,0.5832,"HIGH"
52,"2","N2","Other/Unknown",0.422,0.578,"HIGH"
53,"2","N2","Other/Unknown",0.4018,0.5982,"HIGH"
54,"2","N2","Other/Unknown",0.3951,0.6049,"HIGH"
55,"2","N2","Other/Unknown",0.3957,0.6043,"HIGH"
56,"2","N2","Other/Unknown",0.4095,0.5905,"HIGH"
57,"2","N2","Other/Unknown",0.4125,0.5875,"HIGH"
58,"2","N2","Other/Unknown",0.4121,0.5879,"HIGH"
59,"2","N2","Other/Unknown",0.4067,0.5933,"HIGH"
60,"2","N2","Other/Unknown",0.4007,0.5993,"HIGH"
61,"2","N2","Other/Unknown",0.4092,0.5908,"HIGH"
62,"2","N2","Other/Unknown",0.4158,0.5842,"HIGH"
63,"2","N2","Other/Unknown",0.4207,0.5793,"HIGH"
64,"2","N2","Other/Unknown",0.4311,0.5689,"HIGH"
65,"2","N2","Other/Unknown",0.425,0.575,"HIGH"
66,"2","N2","Other/Unknown",0.4102,0.5898,"HIGH"
67,"2","N2","Other/Unknown",0.4239,0.5761,"HIGH"
68,"2","N2","Other/Unknown",0.4212,0.5788,"HIGH"
69,"2","N2","Other/Unknown",0.4253,0.5747,"HIGH"
70,"2","N2","Other/Unknown",0.4157,0.5843,"HIGH"
71,"2","N2","Other/Unknown",0.42,0.58,"HIGH"
72,"2","N2","Other/Unknown",0.41,0.59,"HIGH"
73,"2","N2","Other/Unknown",0.4075,0.5925,"HIGH"
74,"2","N2","Other/Unknown",0.4184,0.5816,"HIGH"
75,"2","N2","Other/Unknown",0.4136,0.5864,"HIGH"
76,"2","N2","Other/Unknown",0.4311,0.5689,"HIGH"
77,"2","N2","Other/Unknown",0.4457,0.5543,"HIGH"
78,"2","N2","Other/Unknown",0.4502,0.5498,"HIGH"
79,"2","N2","Other/Unknown",0.45,0.55,"HIGH"
80,"2","N2","Other/Unknown",0.439,0.561,"HIGH"
81,"2","N2","Other/Unknown",0.4353,0.5647,"HIGH"
82,"2","N2","Other/Unknown",0.4697,0.5303,"HIGH"
83,"2","N2","Other/Unknown",0.4723,0.5277,"HIGH"
84,"2","N2","Other/Unknown",0.4792,0.5208,"HIGH"
85,"2","N2","Other/Unknown",0.4684,0.5316,"HIGH"
86,"2","N2","Other/Unknown",0.4468,0.5532,"HIGH"
87,"2","N2","Other/Unknown",0.4615,0.5385,"HIGH"
88,"2","N2","Other/Unknown",0.4471,0.5529,"HIGH"
89,"2","N2","Other/Unknown",0.5103,0.4897,"LOW"
90,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
91,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
92,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
93,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
94,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
95,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
96,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
97,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
98,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
99,"2","N2","Other/Unknown",0.5006,0.4994,"LOW"
0,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
1,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
2,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
3,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
4,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
5,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
6,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
7,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
8,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
9,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
10,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
11,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
12,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
13,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
14,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
15,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
16,"1","N3","Other/Unknown",0.1207,0.8793,"HIGH"
17,"1","N3","Other/Unknown",0.1227,0.8773,"HIGH"
18,"1","N3","Other/Unknown",0.123,0.877,"HIGH"
19,"1","N3","Other/Unknown",0.123,0.877,"HIGH"
20,"1","N3","Other/Unknown",0.1213,0.8787,"HIGH"
21,"1","N3","Other/Unknown",0.1223,0.8777,"HIGH"
22,"1","N3","Other/Unknown",0.1223,0.8777,"HIGH"
23,"1","N3","Other/Unknown",0.1223,0.8777,"HIGH"
24,"1","N3","Other/Unknown",0.1234,0.8766,"HIGH"
25,"1","N3","Other/Unknown",0.1231,0.8769,"HIGH"
26,"1","N3","Other/Unknown",0.1231,0.8769,"HIGH"
27,"1","N3","Other/Unknown",0.1231,0.8769,"HIGH"
28,"1","N3","Other/Unknown",0.1228,0.8772,"HIGH"
29,"1","N3","Other/Unknown",0.1216,0.8784,"HIGH"
30,"1","N3","Other/Unknown",0.1209,0.8791,"HIGH"
31,"1","N3","Other/Unknown",0.1189,0.8811,"HIGH"
32,"1","N3","Other/Unknown",0.1238,0.8762,"HIGH"
33,"1","N3","Other/Unknown",0.1232,0.8768,"HIGH"
34,"1","N3","Other/Unknown",0.1244,0.8756,"HIGH"
35,"1","N3","Other/Unknown",0.1255,0.8745,"HIGH"
36,"1","N3","Other/Unknown",0.1289,0.8711,"HIGH"
37,"1","N3","Other/Unknown",0.1316,0.8684,"HIGH"
38,"1","N3","Other/Unknown",0.1352,0.8648,"HIGH"
39,"1","N3","Other/Unknown",0.1384,0.8616,"HIGH"
40,"1","N3","Other/Unknown",0.1436,0.8564,"HIGH"
41,"1","N3","Other/Unknown",0.149,0.851,"HIGH"
42,"1","N3","Other/Unknown",0.1591,0.8409,"HIGH"
43,"1","N3","Other/Unknown",0.1647,0.8353,"HIGH"
44,"1","N3","Other/Unknown",0.1545,0.8455,"HIGH"
45,"1","N3","Other/Unknown",0.156,0.844,"HIGH"
46,"1","N3","Other/Unknown",0.1641,0.8359,"HIGH"
47,"1","N3","Other/Unknown",0.1647,0.8353,"HIGH"
48,"1","N3","Other/Unknown",0.1649,0.8351,"HIGH"
49,"1","N3","Other/Unknown",0.1657,0.8343,"HIGH"
50,"1","N3","Other/Unknown",0.1686,0.8314,"HIGH"
51,"1","N3","Other/Unknown",0.1673,0.8327,"HIGH"
52,"1","N3","Other/Unknown",0.1593,0.8407,"HIGH"
53,"1","N3","Other/Unknown",0.1635,0.8365,"HIGH"
54,"1","N3","Other/Unknown",0.1707,0.8293,"HIGH"
55,"1","N3","Other/Unknown",0.1656,0.8344,"HIGH"
56,"1","N3","Other/Unknown",0.1681,0.8319,"HIGH"
57,"1","N3","Other/Unknown",0.1647,0.8353,"HIGH"
58,"1","N3","Other/Unknown",0.1692,0.8308,"HIGH"
59,"1","N3","Other/Unknown",0.1713,0.8287,"HIGH"
60,"1","N3","Other/Unknown",0.1719,0.8281,"HIGH"
61,"1","N3","Other/Unknown",0.1715,0.8285,"HIGH"
62,"1","N3","Other/Unknown",0.1735,0.8265,"HIGH"
63,"1","N3","Other/Unknown",0.1721,0.8279,"HIGH"
64,"1","N3","Other/Unknown",0.1758,0.8242,"HIGH"
65,"1","N3","Other/Unknown",0.1735,0.8265,"HIGH"
66,"1","N3","Other/Unknown",0.1734,0.8266,"HIGH"
67,"1","N3","Other/Unknown",0.1811,0.8189,"HIGH"
68,"1","N3","Other/Unknown",0.1789,0.8211,"HIGH"
69,"1","N3","Other/Unknown",0.1853,0.8147,"HIGH"
70,"1","N3","Other/Unknown",0.1914,0.8086,"HIGH"
71,"1","N3","Other/Unknown",0.1902,0.8098,"HIGH"
72,"1","N3","Other/Unknown",0.1921,0.8079,"HIGH"
73,"1","N3","Other/Unknown",0.2092,0.7908,"HIGH"
74,"1","N3","Other/Unknown",0.2051,0.7949,"HIGH"
75,"1","N3","Other/Unknown",0.2017,0.7983,"HIGH"
76,"1","N3","Other/Unknown",0.2068,0.7932,"HIGH"
77,"1","N3","Other/Unknown",0.2142,0.7858,"HIGH"
78,"1","N3","Other/Unknown",0.2119,0.7881,"HIGH"
79,"1","N3","Other/Unknown",0.2064,0.7936,"HIGH"
80,"1","N3","Other/Unknown",0.23,0.77,"HIGH"
81,"1","N3","Other/Unknown",0.2235,0.7765,"HIGH"
82,"1","N3","Other/Unknown",0.2177,0.7823,"HIGH"
83,"1","N3","Other/Unknown",0.2136,0.7864,"HIGH"
84,"1","N3","Other/Unknown",0.2278,0.7722,"HIGH"
85,"1","N3","Other/Unknown",0.231,0.769,"HIGH"
86,"1","N3","Other/Unknown",0.2332,0.7668,"HIGH"
87,"1","N3","Other/Unknown",0.284,0.716,"HIGH"
88,"1","N3","Other/Unknown",0.2549,0.7451,"HIGH"
89,"1","N3","Other/Unknown",0.2235,0.7765,"HIGH"
90,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
91,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
92,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
93,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
94,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
95,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
96,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
97,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
98,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
99,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
0,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
1,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
2,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
3,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
4,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
5,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
6,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
7,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
8,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
9,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
10,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
11,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
12,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
13,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
14,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
15,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
16,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
17,"2","N3","Other/Unknown",0.1629,0.8371,"HIGH"
18,"2","N3","Other/Unknown",0.1649,0.8351,"HIGH"
19,"2","N3","Other/Unknown",0.1649,0.8351,"HIGH"
20,"2","N3","Other/Unknown",0.1633,0.8367,"HIGH"
21,"2","N3","Other/Unknown",0.1633,0.8367,"HIGH"
22,"2","N3","Other/Unknown",0.1633,0.8367,"HIGH"
23,"2","N3","Other/Unknown",0.1633,0.8367,"HIGH"
24,"2","N3","Other/Unknown",0.1599,0.8401,"HIGH"
25,"2","N3","Other/Unknown",0.1563,0.8437,"HIGH"
26,"2","N3","Other/Unknown",0.1528,0.8472,"HIGH"
27,"2","N3","Other/Unknown",0.1528,0.8472,"HIGH"
28,"2","N3","Other/Unknown",0.1528,0.8472,"HIGH"
29,"2","N3","Other/Unknown",0.1531,0.8469,"HIGH"
30,"2","N3","Other/Unknown",0.1507,0.8493,"HIGH"
31,"2","N3","Other/Unknown",0.1487,0.8513,"HIGH"
32,"2","N3","Other/Unknown",0.1479,0.8521,"HIGH"
33,"2","N3","Other/Unknown",0.1484,0.8516,"HIGH"
34,"2","N3","Other/Unknown",0.1505,0.8495,"HIGH"
35,"2","N3","Other/Unknown",0.1511,0.8489,"HIGH"
36,"2","N3","Other/Unknown",0.1557,0.8443,"HIGH"
37,"2","N3","Other/Unknown",0.1572,0.8428,"HIGH"
38,"2","N3","Other/Unknown",0.1597,0.8403,"HIGH"
39,"2","N3","Other/Unknown",0.1646,0.8354,"HIGH"
40,"2","N3","Other/Unknown",0.1672,0.8328,"HIGH"
41,"2","N3","Other/Unknown",0.172,0.828,"HIGH"
42,"2","N3","Other/Unknown",0.1753,0.8247,"HIGH"
43,"2","N3","Other/Unknown",0.1809,0.8191,"HIGH"
44,"2","N3","Other/Unknown",0.1819,0.8181,"HIGH"
45,"2","N3","Other/Unknown",0.189,0.811,"HIGH"
46,"2","N3","Other/Unknown",0.196,0.804,"HIGH"
47,"2","N3","Other/Unknown",0.2118,0.7882,"HIGH"
48,"2","N3","Other/Unknown",0.2254,0.7746,"HIGH"
49,"2","N3","Other/Unknown",0.2705,0.7295,"HIGH"
50,"2","N3","Other/Unknown",0.2336,0.7664,"HIGH"
51,"2","N3","Other/Unknown",0.2312,0.7688,"HIGH"
52,"2","N3","Other/Unknown",0.251,0.749,"HIGH"
53,"2","N3","Other/Unknown",0.2482,0.7518,"HIGH"
54,"2","N3","Other/Unknown",0.2373,0.7627,"HIGH"
55,"2","N3","Other/Unknown",0.248,0.752,"HIGH"
56,"2","N3","Other/Unknown",0.2405,0.7595,"HIGH"
57,"2","N3","Other/Unknown",0.2342,0.7658,"HIGH"
58,"2","N3","Other/Unknown",0.2216,0.7784,"HIGH"
59,"2","N3","Other/Unknown",0.2173,0.7827,"HIGH"
60,"2","N3","Other/Unknown",0.2216,0.7784,"HIGH"
61,"2","N3","Other/Unknown",0.2325,0.7675,"HIGH"
62,"2","N3","Other/Unknown",0.2372,0.7628,"HIGH"
63,"2","N3","Other/Unknown",0.2322,0.7678,"HIGH"
64,"2","N3","Other/Unknown",0.2295,0.7705,"HIGH"
65,"2","N3","Other/Unknown",0.2292,0.7708,"HIGH"
66,"2","N3","Other/Unknown",0.2203,0.7797,"HIGH"
67,"2","N3","Other/Unknown",0.2221,0.7779,"HIGH"
68,"2","N3","Other/Unknown",0.2244,0.7756,"HIGH"
69,"2","N3","Other/Unknown",0.2521,0.7479,"HIGH"
70,"2","N3","Other/Unknown",0.2326,0.7674,"HIGH"
71,"2","N3","Other/Unknown",0.2413,0.7587,"HIGH"
72,"2","N3","Other/Unknown",0.2368,0.7632,"HIGH"
73,"2","N3","Other/Unknown",0.2421,0.7579,"HIGH"
74,"2","N3","Other/Unknown",0.2425,0.7575,"HIGH"
75,"2","N3","Other/Unknown",0.2327,0.7673,"HIGH"
76,"2","N3","Other/Unknown",0.2606,0.7394,"HIGH"
77,"2","N3","Other/Unknown",0.2768,0.7232,"HIGH"
78,"2","N3","Other/Unknown",0.2553,0.7447,"HIGH"
79,"2","N3","Other/Unknown",0.2301,0.7699,"HIGH"
80,"2","N3","Other/Unknown",0.2144,0.7856,"HIGH"
81,"2","N3","Other/Unknown",0.205,0.795,"HIGH"
82,"2","N3","Other/Unknown",0.2025,0.7975,"HIGH"
83,"2","N3","Other/Unknown",0.2012,0.7988,"HIGH"
84,"2","N3","Other/Unknown",0.2046,0.7954,"HIGH"
85,"2","N3","Other/Unknown",0.2117,0.7883,"HIGH"
86,"2","N3","Other/Unknown",0.247,0.753,"HIGH"
87,"2","N3","Other/Unknown",0.2936,0.7064,"HIGH"
88,"2","N3","Other/Unknown",0.3076,0.6924,"HIGH"
89,"2","N3","Other/Unknown",0.3289,0.6711,"HIGH"
90,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
91,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
92,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
93,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
94,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
95,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
96,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
97,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
98,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
99,"2","N3","Other/Unknown",0.3604,0.6396,"HIGH"
0,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
1,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
2,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
3,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
4,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
5,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
6,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
7,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
8,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
9,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
10,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
11,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
12,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
13,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
14,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
15,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
16,"1","Other/Unknown","Other/Unknown",0.334,0.666,"HIGH"
17,"1","Other/Unknown","Other/Unknown",0.3513,0.6487,"HIGH"
18,"1","Other/Unknown","Other/Unknown",0.3613,0.6387,"HIGH"
19,"1","Other/Unknown","Other/Unknown",0.3668,0.6332,"HIGH"
20,"1","Other/Unknown","Other/Unknown",0.3649,0.6351,"HIGH"
21,"1","Other/Unknown","Other/Unknown",0.3718,0.6282,"HIGH"
22,"1","Other/Unknown","Other/Unknown",0.3545,0.6455,"HIGH"
23,"1","Other/Unknown","Other/Unknown",0.3725,0.6275,"HIGH"
24,"1","Other/Unknown","Other/Unknown",0.403,0.597,"HIGH"
25,"1","Other/Unknown","Other/Unknown",0.3974,0.6026,"HIGH"
26,"1","Other/Unknown","Other/Unknown",0.3869,0.6131,"HIGH"
27,"1","Other/Unknown","Other/Unknown",0.3798,0.6202,"HIGH"
28,"1","Other/Unknown","Other/Unknown",0.358,0.642,"HIGH"
29,"1","Other/Unknown","Other/Unknown",0.3524,0.6476,"HIGH"
30,"1","Other/Unknown","Other/Unknown",0.343,0.657,"HIGH"
31,"1","Other/Unknown","Other/Unknown",0.3436,0.6564,"HIGH"
32,"1","Other/Unknown","Other/Unknown",0.348,0.652,"HIGH"
33,"1","Other/Unknown","Other/Unknown",0.3485,0.6515,"HIGH"
34,"1","Other/Unknown","Other/Unknown",0.3668,0.6332,"HIGH"
35,"1","Other/Unknown","Other/Unknown",0.3483,0.6517,"HIGH"
36,"1","Other/Unknown","Other/Unknown",0.349,0.651,"HIGH"
37,"1","Other/Unknown","Other/Unknown",0.3667,0.6333,"HIGH"
38,"1","Other/Unknown","Other/Unknown",0.3679,0.6321,"HIGH"
39,"1","Other/Unknown","Other/Unknown",0.3632,0.6368,"HIGH"
40,"1","Other/Unknown","Other/Unknown",0.3719,0.6281,"HIGH"
41,"1","Other/Unknown","Other/Unknown",0.3685,0.6315,"HIGH"
42,"1","Other/Unknown","Other/Unknown",0.3701,0.6299,"HIGH"
43,"1","Other/Unknown","Other/Unknown",0.375,0.625,"HIGH"
44,"1","Other/Unknown","Other/Unknown",0.3779,0.6221,"HIGH"
45,"1","Other/Unknown","Other/Unknown",0.3826,0.6174,"HIGH"
46,"1","Other/Unknown","Other/Unknown",0.3797,0.6203,"HIGH"
47,"1","Other/Unknown","Other/Unknown",0.3811,0.6189,"HIGH"
48,"1","Other/Unknown","Other/Unknown",0.3865,0.6135,"HIGH"
49,"1","Other/Unknown","Other/Unknown",0.3979,0.6021,"HIGH"
50,"1","Other/Unknown","Other/Unknown",0.3999,0.6001,"HIGH"
51,"1","Other/Unknown","Other/Unknown",0.4079,0.5921,"HIGH"
52,"1","Other/Unknown","Other/Unknown",0.4129,0.5871,"HIGH"
53,"1","Other/Unknown","Other/Unknown",0.4182,0.5818,"HIGH"
54,"1","Other/Unknown","Other/Unknown",0.4212,0.5788,"HIGH"
55,"1","Other/Unknown","Other/Unknown",0.4184,0.5816,"HIGH"
56,"1","Other/Unknown","Other/Unknown",0.4232,0.5768,"HIGH"
57,"1","Other/Unknown","Other/Unknown",0.4261,0.5739,"HIGH"
58,"1","Other/Unknown","Other/Unknown",0.4287,0.5713,"HIGH"
59,"1","Other/Unknown","Other/Unknown",0.4307,0.5693,"HIGH"
60,"1","Other/Unknown","Other/Unknown",0.4335,0.5665,"HIGH"
61,"1","Other/Unknown","Other/Unknown",0.4335,0.5665,"HIGH"
62,"1","Other/Unknown","Other/Unknown",0.4336,0.5664,"HIGH"
63,"1","Other/Unknown","Other/Unknown",0.4363,0.5637,"HIGH"
64,"1","Other/Unknown","Other/Unknown",0.4404,0.5596,"HIGH"
65,"1","Other/Unknown","Other/Unknown",0.4405,0.5595,"HIGH"
66,"1","Other/Unknown","Other/Unknown",0.4415,0.5585,"HIGH"
67,"1","Other/Unknown","Other/Unknown",0.4436,0.5564,"HIGH"
68,"1","Other/Unknown","Other/Unknown",0.4471,0.5529,"HIGH"
69,"1","Other/Unknown","Other/Unknown",0.4519,0.5481,"HIGH"
70,"1","Other/Unknown","Other/Unknown",0.4532,0.5468,"HIGH"
71,"1","Other/Unknown","Other/Unknown",0.462,0.538,"HIGH"
72,"1","Other/Unknown","Other/Unknown",0.4624,0.5376,"HIGH"
73,"1","Other/Unknown","Other/Unknown",0.4635,0.5365,"HIGH"
74,"1","Other/Unknown","Other/Unknown",0.4676,0.5324,"HIGH"
75,"1","Other/Unknown","Other/Unknown",0.4682,0.5318,"HIGH"
76,"1","Other/Unknown","Other/Unknown",0.4718,0.5282,"HIGH"
77,"1","Other/Unknown","Other/Unknown",0.4729,0.5271,"HIGH"
78,"1","Other/Unknown","Other/Unknown",0.4761,0.5239,"HIGH"
79,"1","Other/Unknown","Other/Unknown",0.478,0.522,"HIGH"
80,"1","Other/Unknown","Other/Unknown",0.4793,0.5207,"HIGH"
81,"1","Other/Unknown","Other/Unknown",0.4845,0.5155,"HIGH"
82,"1","Other/Unknown","Other/Unknown",0.4885,0.5115,"HIGH"
83,"1","Other/Unknown","Other/Unknown",0.4833,0.5167,"HIGH"
84,"1","Other/Unknown","Other/Unknown",0.4934,0.5066,"HIGH"
