"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
4,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
5,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
6,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
7,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
8,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
9,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
10,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
11,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
12,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
13,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
14,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
15,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
16,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
17,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
18,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
19,"1","Other/Unknown","T1",0.9915,0.0085,"LOW"
20,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
21,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
22,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
23,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
24,"1","Other/Unknown","T1",0.9891,0.0109,"LOW"
25,"1","Other/Unknown","T1",0.9891,0.0109,"LOW"
26,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
27,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
28,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
29,"1","Other/Unknown","T1",0.9909,0.0091,"LOW"
30,"1","Other/Unknown","T1",0.9909,0.0091,"LOW"
31,"1","Other/Unknown","T1",0.9909,0.0091,"LOW"
32,"1","Other/Unknown","T1",0.9909,0.0091,"LOW"
33,"1","Other/Unknown","T1",0.9913,0.0087,"LOW"
34,"1","Other/Unknown","T1",0.9913,0.0087,"LOW"
35,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
36,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
37,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
38,"1","Other/Unknown","T1",0.9911,0.0089,"LOW"
39,"1","Other/Unknown","T1",0.9713,0.0287,"LOW"
40,"1","Other/Unknown","T1",0.9888,0.0112,"LOW"
41,"1","Other/Unknown","T1",0.9899,0.0101,"LOW"
42,"1","Other/Unknown","T1",0.9899,0.0101,"LOW"
43,"1","Other/Unknown","T1",0.9804,0.0196,"LOW"
44,"1","Other/Unknown","T1",0.9932,0.0068,"LOW"
45,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
46,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
47,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
48,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
49,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
50,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
51,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
52,"1","Other/Unknown","T1",0.9932,0.0068,"LOW"
53,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
54,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
55,"1","Other/Unknown","T1",0.9931,0.0069,"LOW"
56,"1","Other/Unknown","T1",0.993,0.007,"LOW"
57,"1","Other/Unknown","T1",0.9928,0.0072,"LOW"
58,"1","Other/Unknown","T1",0.9843,0.0157,"LOW"
59,"1","Other/Unknown","T1",0.9917,0.0083,"LOW"
60,"1","Other/Unknown","T1",0.9917,0.0083,"LOW"
61,"1","Other/Unknown","T1",0.9874,0.0126,"LOW"
62,"1","Other/Unknown","T1",0.9917,0.0083,"LOW"
63,"1","Other/Unknown","T1",0.9917,0.0083,"LOW"
64,"1","Other/Unknown","T1",0.9918,0.0082,"LOW"
65,"1","Other/Unknown","T1",0.9917,0.0083,"LOW"
66,"1","Other/Unknown","T1",0.9861,0.0139,"LOW"
67,"1","Other/Unknown","T1",0.9859,0.0141,"LOW"
68,"1","Other/Unknown","T1",0.9909,0.0091,"LOW"
69,"1","Other/Unknown","T1",0.9908,0.0092,"LOW"
70,"1","Other/Unknown","T1",0.9908,0.0092,"LOW"
71,"1","Other/Unknown","T1",0.9906,0.0094,"LOW"
72,"1","Other/Unknown","T1",0.9819,0.0181,"LOW"
73,"1","Other/Unknown","T1",0.9861,0.0139,"LOW"
74,"1","Other/Unknown","T1",0.976,0.024,"LOW"
75,"1","Other/Unknown","T1",0.9701,0.0299,"LOW"
76,"1","Other/Unknown","T1",0.9821,0.0179,"LOW"
77,"1","Other/Unknown","T1",0.9821,0.0179,"LOW"
78,"1","Other/Unknown","T1",0.9657,0.0343,"LOW"
79,"1","Other/Unknown","T1",0.9716,0.0284,"LOW"
80,"1","Other/Unknown","T1",0.9865,0.0135,"LOW"
81,"1","Other/Unknown","T1",0.9866,0.0134,"LOW"
82,"1","Other/Unknown","T1",0.9866,0.0134,"LOW"
83,"1","Other/Unknown","T1",0.9866,0.0134,"LOW"
84,"1","Other/Unknown","T1",0.9736,0.0264,"LOW"
85,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
86,"1","Other/Unknown","T1",0.9832,0.0168,"LOW"
87,"1","Other/Unknown","T1",0.9628,0.0372,"LOW"
88,"1","Other/Unknown","T1",0.9827,0.0173,"LOW"
89,"1","Other/Unknown","T1",0.9829,0.0171,"LOW"
90,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
91,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
92,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
93,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
94,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
95,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
96,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
97,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
98,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
99,"1","Other/Unknown","T1",0.9831,0.0169,"LOW"
0,"2","Other/Unknown","T1",0.9981,0.0019,"LOW"
1,"2","Other/Unknown","T1",0.9981,0.0019,"LOW"
2,"2","Other/Unknown","T1",0.9961,0.0039,"LOW"
3,"2","Other/Unknown","T1",0.9921,0.0079,"LOW"
4,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
5,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
6,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
7,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
8,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
9,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
10,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
11,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
12,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
13,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
14,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
15,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
16,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
17,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
18,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
19,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
20,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
21,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
22,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
23,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
24,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
25,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
26,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
27,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
28,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
29,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
30,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
31,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
32,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
33,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
34,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
35,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
36,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
37,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
38,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
39,"2","Other/Unknown","T1",0.9982,0.0018,"LOW"
40,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
41,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
42,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
43,"2","Other/Unknown","T1",0.9984,0.0016,"LOW"
44,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
45,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
46,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
47,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
48,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
49,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
50,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
51,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
52,"2","Other/Unknown","T1",0.9987,0.0013,"LOW"
53,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
54,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
55,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
56,"2","Other/Unknown","T1",0.9986,0.0014,"LOW"
57,"2","Other/Unknown","T1",0.9985,0.0015,"LOW"
58,"2","Other/Unknown","T1",0.9975,0.0025,"LOW"
59,"2","Other/Unknown","T1",0.9978,0.0022,"LOW"
60,"2","Other/Unknown","T1",0.9977,0.0023,"LOW"
61,"2","Other/Unknown","T1",0.9967,0.0033,"LOW"
62,"2","Other/Unknown","T1",0.9976,0.0024,"LOW"
63,"2","Other/Unknown","T1",0.9976,0.0024,"LOW"
64,"2","Other/Unknown","T1",0.9976,0.0024,"LOW"
65,"2","Other/Unknown","T1",0.9975,0.0025,"LOW"
66,"2","Other/Unknown","T1",0.9968,0.0032,"LOW"
67,"2","Other/Unknown","T1",0.9969,0.0031,"LOW"
68,"2","Other/Unknown","T1",0.9974,0.0026,"LOW"
69,"2","Other/Unknown","T1",0.9974,0.0026,"LOW"
70,"2","Other/Unknown","T1",0.9973,0.0027,"LOW"
71,"2","Other/Unknown","T1",0.9972,0.0028,"LOW"
72,"2","Other/Unknown","T1",0.9958,0.0042,"LOW"
73,"2","Other/Unknown","T1",0.9963,0.0037,"LOW"
74,"2","Other/Unknown","T1",0.9948,0.0052,"LOW"
75,"2","Other/Unknown","T1",0.9931,0.0069,"LOW"
76,"2","Other/Unknown","T1",0.994,0.006,"LOW"
77,"2","Other/Unknown","T1",0.994,0.006,"LOW"
78,"2","Other/Unknown","T1",0.9915,0.0085,"LOW"
79,"2","Other/Unknown","T1",0.9678,0.0322,"LOW"
80,"2","Other/Unknown","T1",0.9943,0.0057,"LOW"
81,"2","Other/Unknown","T1",0.9943,0.0057,"LOW"
82,"2","Other/Unknown","T1",0.9944,0.0056,"LOW"
83,"2","Other/Unknown","T1",0.9943,0.0057,"LOW"
84,"2","Other/Unknown","T1",0.9937,0.0063,"LOW"
85,"2","Other/Unknown","T1",0.994,0.006,"LOW"
86,"2","Other/Unknown","T1",0.994,0.006,"LOW"
87,"2","Other/Unknown","T1",0.9934,0.0066,"LOW"
88,"2","Other/Unknown","T1",0.994,0.006,"LOW"
89,"2","Other/Unknown","T1",0.9939,0.0061,"LOW"
90,"2","Other/Unknown","T1",0.994,0.006,"LOW"
91,"2","Other/Unknown","T1",0.994,0.006,"LOW"
92,"2","Other/Unknown","T1",0.994,0.006,"LOW"
93,"2","Other/Unknown","T1",0.994,0.006,"LOW"
94,"2","Other/Unknown","T1",0.994,0.006,"LOW"
95,"2","Other/Unknown","T1",0.994,0.006,"LOW"
96,"2","Other/Unknown","T1",0.994,0.006,"LOW"
97,"2","Other/Unknown","T1",0.994,0.006,"LOW"
98,"2","Other/Unknown","T1",0.994,0.006,"LOW"
99,"2","Other/Unknown","T1",0.994,0.006,"LOW"
0,"1","N0","T2",0.9952,0.0048,"LOW"
1,"1","N0","T2",0.9952,0.0048,"LOW"
2,"1","N0","T2",0.9952,0.0048,"LOW"
3,"1","N0","T2",0.9952,0.0048,"LOW"
4,"1","N0","T2",0.9952,0.0048,"LOW"
5,"1","N0","T2",0.9952,0.0048,"LOW"
6,"1","N0","T2",0.9952,0.0048,"LOW"
7,"1","N0","T2",0.9952,0.0048,"LOW"
8,"1","N0","T2",0.9952,0.0048,"LOW"
9,"1","N0","T2",0.9952,0.0048,"LOW"
10,"1","N0","T2",0.9952,0.0048,"LOW"
11,"1","N0","T2",0.9952,0.0048,"LOW"
12,"1","N0","T2",0.9952,0.0048,"LOW"
13,"1","N0","T2",0.9952,0.0048,"LOW"
14,"1","N0","T2",0.9952,0.0048,"LOW"
15,"1","N0","T2",0.9952,0.0048,"LOW"
16,"1","N0","T2",0.9952,0.0048,"LOW"
17,"1","N0","T2",0.9952,0.0048,"LOW"
18,"1","N0","T2",0.9952,0.0048,"LOW"
19,"1","N0","T2",0.9952,0.0048,"LOW"
20,"1","N0","T2",0.9952,0.0048,"LOW"
21,"1","N0","T2",0.9869,0.0131,"LOW"
22,"1","N0","T2",0.9959,0.0041,"LOW"
23,"1","N0","T2",0.9959,0.0041,"LOW"
24,"1","N0","T2",0.9959,0.0041,"LOW"
25,"1","N0","T2",0.9959,0.0041,"LOW"
26,"1","N0","T2",0.9948,0.0052,"LOW"
27,"1","N0","T2",0.996,0.004,"LOW"
28,"1","N0","T2",0.996,0.004,"LOW"
29,"1","N0","T2",0.996,0.004,"LOW"
30,"1","N0","T2",0.9959,0.0041,"LOW"
31,"1","N0","T2",0.9946,0.0054,"LOW"
32,"1","N0","T2",0.996,0.004,"LOW"
33,"1","N0","T2",0.996,0.004,"LOW"
34,"1","N0","T2",0.9953,0.0047,"LOW"
35,"1","N0","T2",0.9961,0.0039,"LOW"
36,"1","N0","T2",0.9961,0.0039,"LOW"
37,"1","N0","T2",0.9959,0.0041,"LOW"
38,"1","N0","T2",0.9957,0.0043,"LOW"
39,"1","N0","T2",0.9959,0.0041,"LOW"
40,"1","N0","T2",0.9958,0.0042,"LOW"
41,"1","N0","T2",0.996,0.004,"LOW"
42,"1","N0","T2",0.996,0.004,"LOW"
43,"1","N0","T2",0.9952,0.0048,"LOW"
44,"1","N0","T2",0.996,0.004,"LOW"
45,"1","N0","T2",0.996,0.004,"LOW"
46,"1","N0","T2",0.9957,0.0043,"LOW"
47,"1","N0","T2",0.9959,0.0041,"LOW"
48,"1","N0","T2",0.9959,0.0041,"LOW"
49,"1","N0","T2",0.9957,0.0043,"LOW"
50,"1","N0","T2",0.9959,0.0041,"LOW"
51,"1","N0","T2",0.9954,0.0046,"LOW"
52,"1","N0","T2",0.9955,0.0045,"LOW"
53,"1","N0","T2",0.9956,0.0044,"LOW"
54,"1","N0","T2",0.9953,0.0047,"LOW"
55,"1","N0","T2",0.995,0.005,"LOW"
56,"1","N0","T2",0.9939,0.0061,"LOW"
57,"1","N0","T2",0.9946,0.0054,"LOW"
58,"1","N0","T2",0.9948,0.0052,"LOW"
59,"1","N0","T2",0.9954,0.0046,"LOW"
60,"1","N0","T2",0.9956,0.0044,"LOW"
61,"1","N0","T2",0.9954,0.0046,"LOW"
62,"1","N0","T2",0.994,0.006,"LOW"
63,"1","N0","T2",0.9936,0.0064,"LOW"
64,"1","N0","T2",0.9933,0.0067,"LOW"
65,"1","N0","T2",0.9941,0.0059,"LOW"
66,"1","N0","T2",0.9939,0.0061,"LOW"
67,"1","N0","T2",0.9936,0.0064,"LOW"
68,"1","N0","T2",0.9944,0.0056,"LOW"
69,"1","N0","T2",0.994,0.006,"LOW"
70,"1","N0","T2",0.9941,0.0059,"LOW"
71,"1","N0","T2",0.994,0.006,"LOW"
72,"1","N0","T2",0.9932,0.0068,"LOW"
73,"1","N0","T2",0.9933,0.0067,"LOW"
74,"1","N0","T2",0.9917,0.0083,"LOW"
75,"1","N0","T2",0.9926,0.0074,"LOW"
76,"1","N0","T2",0.992,0.008,"LOW"
77,"1","N0","T2",0.9921,0.0079,"LOW"
78,"1","N0","T2",0.992,0.008,"LOW"
79,"1","N0","T2",0.9915,0.0085,"LOW"
80,"1","N0","T2",0.9917,0.0083,"LOW"
81,"1","N0","T2",0.9925,0.0075,"LOW"
82,"1","N0","T2",0.992,0.008,"LOW"
83,"1","N0","T2",0.9906,0.0094,"LOW"
84,"1","N0","T2",0.9904,0.0096,"LOW"
85,"1","N0","T2",0.9897,0.0103,"LOW"
86,"1","N0","T2",0.9884,0.0116,"LOW"
87,"1","N0","T2",0.99,0.01,"LOW"
88,"1","N0","T2",0.9857,0.0143,"LOW"
89,"1","N0","T2",0.9915,0.0085,"LOW"
90,"1","N0","T2",0.9933,0.0067,"LOW"
91,"1","N0","T2",0.9933,0.0067,"LOW"
92,"1","N0","T2",0.9933,0.0067,"LOW"
93,"1","N0","T2",0.9933,0.0067,"LOW"
94,"1","N0","T2",0.9933,0.0067,"LOW"
95,"1","N0","T2",0.9933,0.0067,"LOW"
96,"1","N0","T2",0.9933,0.0067,"LOW"
97,"1","N0","T2",0.9933,0.0067,"LOW"
98,"1","N0","T2",0.9933,0.0067,"LOW"
99,"1","N0","T2",0.9933,0.0067,"LOW"
0,"2","N0","T2",0.9962,0.0038,"LOW"
1,"2","N0","T2",0.9962,0.0038,"LOW"
2,"2","N0","T2",0.9962,0.0038,"LOW"
3,"2","N0","T2",0.9962,0.0038,"LOW"
4,"2","N0","T2",0.9962,0.0038,"LOW"
5,"2","N0","T2",0.9962,0.0038,"LOW"
6,"2","N0","T2",0.9962,0.0038,"LOW"
7,"2","N0","T2",0.9962,0.0038,"LOW"
8,"2","N0","T2",0.9962,0.0038,"LOW"
9,"2","N0","T2",0.9962,0.0038,"LOW"
10,"2","N0","T2",0.9962,0.0038,"LOW"
11,"2","N0","T2",0.9962,0.0038,"LOW"
12,"2","N0","T2",0.9962,0.0038,"LOW"
13,"2","N0","T2",0.9962,0.0038,"LOW"
14,"2","N0","T2",0.9962,0.0038,"LOW"
15,"2","N0","T2",0.9962,0.0038,"LOW"
16,"2","N0","T2",0.9962,0.0038,"LOW"
17,"2","N0","T2",0.9962,0.0038,"LOW"
18,"2","N0","T2",0.9962,0.0038,"LOW"
19,"2","N0","T2",0.9962,0.0038,"LOW"
20,"2","N0","T2",0.9962,0.0038,"LOW"
21,"2","N0","T2",0.9958,0.0042,"LOW"
22,"2","N0","T2",0.9961,0.0039,"LOW"
23,"2","N0","T2",0.9961,0.0039,"LOW"
24,"2","N0","T2",0.9961,0.0039,"LOW"
25,"2","N0","T2",0.9961,0.0039,"LOW"
26,"2","N0","T2",0.992,0.008,"LOW"
27,"2","N0","T2",0.996,0.004,"LOW"
28,"2","N0","T2",0.996,0.004,"LOW"
29,"2","N0","T2",0.996,0.004,"LOW"
30,"2","N0","T2",0.9954,0.0046,"LOW"
31,"2","N0","T2",0.9961,0.0039,"LOW"
32,"2","N0","T2",0.9962,0.0038,"LOW"
33,"2","N0","T2",0.9962,0.0038,"LOW"
34,"2","N0","T2",0.9962,0.0038,"LOW"
35,"2","N0","T2",0.9961,0.0039,"LOW"
36,"2","N0","T2",0.9961,0.0039,"LOW"
37,"2","N0","T2",0.9954,0.0046,"LOW"
38,"2","N0","T2",0.9958,0.0042,"LOW"
39,"2","N0","T2",0.9954,0.0046,"LOW"
40,"2","N0","T2",0.9947,0.0053,"LOW"
41,"2","N0","T2",0.996,0.004,"LOW"
42,"2","N0","T2",0.996,0.004,"LOW"
43,"2","N0","T2",0.996,0.004,"LOW"
44,"2","N0","T2",0.996,0.004,"LOW"
45,"2","N0","T2",0.996,0.004,"LOW"
46,"2","N0","T2",0.9954,0.0046,"LOW"
47,"2","N0","T2",0.9948,0.0052,"LOW"
48,"2","N0","T2",0.9951,0.0049,"LOW"
49,"2","N0","T2",0.9953,0.0047,"LOW"
50,"2","N0","T2",0.9953,0.0047,"LOW"
51,"2","N0","T2",0.9949,0.0051,"LOW"
52,"2","N0","T2",0.995,0.005,"LOW"
53,"2","N0","T2",0.9954,0.0046,"LOW"
54,"2","N0","T2",0.9952,0.0048,"LOW"
55,"2","N0","T2",0.9946,0.0054,"LOW"
56,"2","N0","T2",0.9954,0.0046,"LOW"
57,"2","N0","T2",0.9953,0.0047,"LOW"
58,"2","N0","T2",0.9951,0.0049,"LOW"
59,"2","N0","T2",0.9961,0.0039,"LOW"
60,"2","N0","T2",0.9962,0.0038,"LOW"
61,"2","N0","T2",0.9961,0.0039,"LOW"
62,"2","N0","T2",0.9955,0.0045,"LOW"
63,"2","N0","T2",0.9956,0.0044,"LOW"
64,"2","N0","T2",0.9945,0.0055,"LOW"
65,"2","N0","T2",0.9947,0.0053,"LOW"
66,"2","N0","T2",0.9949,0.0051,"LOW"
67,"2","N0","T2",0.9953,0.0047,"LOW"
68,"2","N0","T2",0.9951,0.0049,"LOW"
69,"2","N0","T2",0.9946,0.0054,"LOW"
70,"2","N0","T2",0.9953,0.0047,"LOW"
71,"2","N0","T2",0.995,0.005,"LOW"
72,"2","N0","T2",0.9947,0.0053,"LOW"
73,"2","N0","T2",0.9951,0.0049,"LOW"
74,"2","N0","T2",0.9933,0.0067,"LOW"
75,"2","N0","T2",0.9913,0.0087,"LOW"
76,"2","N0","T2",0.9908,0.0092,"LOW"
77,"2","N0","T2",0.9926,0.0074,"LOW"
78,"2","N0","T2",0.9925,0.0075,"LOW"
79,"2","N0","T2",0.9923,0.0077,"LOW"
80,"2","N0","T2",0.9902,0.0098,"LOW"
81,"2","N0","T2",0.9925,0.0075,"LOW"
82,"2","N0","T2",0.9929,0.0071,"LOW"
83,"2","N0","T2",0.9932,0.0068,"LOW"
84,"2","N0","T2",0.9932,0.0068,"LOW"
85,"2","N0","T2",0.9921,0.0079,"LOW"
86,"2","N0","T2",0.9913,0.0087,"LOW"
87,"2","N0","T2",0.9893,0.0107,"LOW"
88,"2","N0","T2",0.9857,0.0143,"LOW"
89,"2","N0","T2",0.9906,0.0094,"LOW"
90,"2","N0","T2",0.993,0.007,"LOW"
91,"2","N0","T2",0.993,0.007,"LOW"
92,"2","N0","T2",0.993,0.007,"LOW"
93,"2","N0","T2",0.993,0.007,"LOW"
94,"2","N0","T2",0.993,0.007,"LOW"
95,"2","N0","T2",0.993,0.007,"LOW"
96,"2","N0","T2",0.993,0.007,"LOW"
97,"2","N0","T2",0.993,0.007,"LOW"
98,"2","N0","T2",0.993,0.007,"LOW"
99,"2","N0","T2",0.993,0.007,"LOW"
0,"1","N1","T2",0.9393,0.0607,"LOW"
1,"1","N1","T2",0.9393,0.0607,"LOW"
2,"1","N1","T2",0.9393,0.0607,"LOW"
3,"1","N1","T2",0.9393,0.0607,"LOW"
4,"1","N1","T2",0.9393,0.0607,"LOW"
5,"1","N1","T2",0.9393,0.0607,"LOW"
6,"1","N1","T2",0.9393,0.0607,"LOW"
7,"1","N1","T2",0.9393,0.0607,"LOW"
8,"1","N1","T2",0.9393,0.0607,"LOW"
9,"1","N1","T2",0.9393,0.0607,"LOW"
10,"1","N1","T2",0.9393,0.0607,"LOW"
11,"1","N1","T2",0.9393,0.0607,"LOW"
12,"1","N1","T2",0.9393,0.0607,"LOW"
13,"1","N1","T2",0.9393,0.0607,"LOW"
14,"1","N1","T2",0.9393,0.0607,"LOW"
15,"1","N1","T2",0.9393,0.0607,"LOW"
16,"1","N1","T2",0.9393,0.0607,"LOW"
17,"1","N1","T2",0.9393,0.0607,"LOW"
18,"1","N1","T2",0.9393,0.0607,"LOW"
19,"1","N1","T2",0.9393,0.0607,"LOW"
20,"1","N1","T2",0.938,0.062,"LOW"
21,"1","N1","T2",0.9373,0.0627,"LOW"
22,"1","N1","T2",0.9373,0.0627,"LOW"
23,"1","N1","T2",0.9373,0.0627,"LOW"
24,"1","N1","T2",0.9373,0.0627,"LOW"
25,"1","N1","T2",0.734,0.266,"LOW"
26,"1","N1","T2",0.7962,0.2038,"LOW"
27,"1","N1","T2",0.9629,0.0371,"LOW"
28,"1","N1","T2",0.9697,0.0303,"LOW"
29,"1","N1","T2",0.9697,0.0303,"LOW"
30,"1","N1","T2",0.9702,0.0298,"LOW"
31,"1","N1","T2",0.9705,0.0295,"LOW"
32,"1","N1","T2",0.9706,0.0294,"LOW"
33,"1","N1","T2",0.9705,0.0295,"LOW"
34,"1","N1","T2",0.9705,0.0295,"LOW"
35,"1","N1","T2",0.9705,0.0295,"LOW"
36,"1","N1","T2",0.9705,0.0295,"LOW"
37,"1","N1","T2",0.9705,0.0295,"LOW"
38,"1","N1","T2",0.9694,0.0306,"LOW"
39,"1","N1","T2",0.9704,0.0296,"LOW"
40,"1","N1","T2",0.9704,0.0296,"LOW"
41,"1","N1","T2",0.9703,0.0297,"LOW"
42,"1","N1","T2",0.9704,0.0296,"LOW"
43,"1","N1","T2",0.9704,0.0296,"LOW"
44,"1","N1","T2",0.9696,0.0304,"LOW"
45,"1","N1","T2",0.9695,0.0305,"LOW"
46,"1","N1","T2",0.9677,0.0323,"LOW"
47,"1","N1","T2",0.9691,0.0309,"LOW"
48,"1","N1","T2",0.9355,0.0645,"LOW"
49,"1","N1","T2",0.9584,0.0416,"LOW"
50,"1","N1","T2",0.9584,0.0416,"LOW"
51,"1","N1","T2",0.9584,0.0416,"LOW"
52,"1","N1","T2",0.9411,0.0589,"LOW"
53,"1","N1","T2",0.9509,0.0491,"LOW"
54,"1","N1","T2",0.954,0.046,"LOW"
55,"1","N1","T2",0.9366,0.0634,"LOW"
56,"1","N1","T2",0.9562,0.0438,"LOW"
57,"1","N1","T2",0.9543,0.0457,"LOW"
58,"1","N1","T2",0.9674,0.0326,"LOW"
59,"1","N1","T2",0.9672,0.0328,"LOW"
60,"1","N1","T2",0.9672,0.0328,"LOW"
61,"1","N1","T2",0.9672,0.0328,"LOW"
62,"1","N1","T2",0.9671,0.0329,"LOW"
63,"1","N1","T2",0.9671,0.0329,"LOW"
64,"1","N1","T2",0.967,0.033,"LOW"
65,"1","N1","T2",0.967,0.033,"LOW"
66,"1","N1","T2",0.9402,0.0598,"LOW"
67,"1","N1","T2",0.9552,0.0448,"LOW"
68,"1","N1","T2",0.9253,0.0747,"LOW"
69,"1","N1","T2",0.9308,0.0692,"LOW"
70,"1","N1","T2",0.9431,0.0569,"LOW"
71,"1","N1","T2",0.9455,0.0545,"LOW"
72,"1","N1","T2",0.9555,0.0445,"LOW"
73,"1","N1","T2",0.9572,0.0428,"LOW"
74,"1","N1","T2",0.9555,0.0445,"LOW"
75,"1","N1","T2",0.9452,0.0548,"LOW"
76,"1","N1","T2",0.9579,0.0421,"LOW"
77,"1","N1","T2",0.9491,0.0509,"LOW"
78,"1","N1","T2",0.9613,0.0387,"LOW"
79,"1","N1","T2",0.9609,0.0391,"LOW"
80,"1","N1","T2",0.9611,0.0389,"LOW"
81,"1","N1","T2",0.9554,0.0446,"LOW"
82,"1","N1","T2",0.9614,0.0386,"LOW"
83,"1","N1","T2",0.9621,0.0379,"LOW"
84,"1","N1","T2",0.9622,0.0378,"LOW"
85,"1","N1","T2",0.9624,0.0376,"LOW"
86,"1","N1","T2",0.9624,0.0376,"LOW"
87,"1","N1","T2",0.8733,0.1267,"LOW"
88,"1","N1","T2",0.8194,0.1806,"LOW"
